name,agu,district,code
"MES TRUST PUBLIC HSS, KARIMPARA, PALAKKAD, NEC CLUBBED TO 09022",U,9,9100
"IES ENGLISH MEDIUM HSS, THRITHALA, PALAKKAD",U,9,9101
"PALLIKURUP HSS, PALAKKAD",U,9,9102
"KPRP HSS, KONGAD, PALAKKAD",U,9,9103
"GHSS KUNISSERI, KUNISSERI, PALAKKAD, [FIRST YR ONLY]",G,9,9104
"GHSS KODUMUNDA, KODUMUNDA, PALAKKAD, [FIRST YR ONLY]",G,9,9105
"GHSS THENKURUSSI, THENKURUSSI, PALAKKAD, [FIRST YR ONLY]",G,9,9106
"MODEL RESIDENTIAL HSS, THRITHALA, PALAKKAD, [FIRST YR ONLY]",G,9,9107
"GANAPATH GGHSS,CHALAPPURAM,KOZHIKKODE",G,10,10001
"GOVT HSS, EAST HILL, KOZHIKKODE",G,10,10002
"GOVT HSS, KODUVALLY, KOZHIKKODE",G,10,10003
"GOVT HSS,KOKKALLUR,KOZHIKKODE",G,10,10004
"GOVT GIRLS HSS, KOYILANDY, KOZHIKKODE",G,10,10005
"GOVT MHSS,KOZHIKKODE,KOZHIKKODE",G,10,10006
"GOVT HSS, KUTTIADY, KOZHIKKODE",G,10,10007
"GOVT VHSS, MADAPPALLY, KOZHIKKODE",G,10,10008
"GOVT HSS, MAVOOR, KOZHIKKODE, KANNIPARAMBA P.O.",G,10,10009
"GOVT VHSS,MEPPAYUR,KOZHIKKODE",G,10,10010
"GOVT HSS, KAYANNA, MATTAMODE P.O. , KOZHIKKODE",G,10,10011
"GOVT JNM HSS,PUTHUPPANAM,KOZHIKKODE",G,10,10012
"GOVT SANSKRIT HSS, MEPPAYIL, VADAKARA",G,10,10013
"GOVT HSS,VALAYAM,KOZHIKKODE",G,10,10014
"GOVT BT  HSS, VADAKARA, KOZHIKKODE",G,10,10015
"GOVT HSS, AZHIYOOR, KOZHIKKODE",G,10,10016
"GOVT. MOPLA HSS,KOYILANDY,KOZHIKKODE",G,10,10017
"GOVT HSS,POONUR,KOZHIKKODE",G,10,10018
"GOVT HSS. MEDICAL COLLEGE CAMPUS, CHEVAYOOR.P.O, CLT 17, KOZHIKODE",G,10,10019
"GOVT HSS,BEYPORE,KOZHIKKODE",G,10,10020
"REC GOVT HSS,CHATHAMANGALAM,KOZHIKKODE",G,10,10021
"GOVT HSS,KUTTIKKATTUR,KOZHIKKODE",G,10,10022
"GOVT VHSS,PAYYOLI,KOZHIKKODE",G,10,10023
"GOVT HSS,KALLACHI,KOZHIKKODE",G,10,10024
"GOVT GIRLS HSS, NADAKKAVU, KOZHIKKODE",G,10,10025
"GOVT GHSS,BALUSSERY,KOZHIKKODE",G,10,10026
"GOVT HSS,KOLATHUR,KOZHIKKODE",G,10,10027
"GOVT HSS, CHORODI, KOZHIKKODE, KURIKKILAD P.O.",G,10,10028
"GOVT HSS, KKM, GHSS , ORKATTERI, KOZHIKKODE",G,10,10029
"GOVT HSS, VELLIYODE, KODIYURA , KOZHIKKODE",G,10,10030
"HSS,PAVANDOOR,KOZHIKKODE",A,10,10031
"PERAMBRA HSS,PERAMBRA,KOZHIKKODE",A,10,10032
"TIM GHSS, NADAPPURAM, KOZHIKKODE",A,10,10033
"RAC HSS, KATAMERI, KOZHIKKODE",A,10,10034
"NADUVANNUR HSS,VAKAYAD,KOZHIKKODE",A,10,10035
"HSS,NANMINDA,KOZHIKKODE",A,10,10036
"RAHMANIA HSS FOR HANDICAPPED,KOZHIKKODE",A,10,10037
"MARKEZ HSS,KARANTHOOR,KOZHIKKODE",A,10,10038
"ST SEBASTIANS HSS,KOODARANJI,KOZHIKKODE",A,10,10039
"BEM GIRLS HSS,KOZHIKKODE",A,10,10040
"NOCHAT HSS,NOCHATH,KOZHIKKODE",A,10,10041
"ST.JOSEPH'S BOYS HSS,KOZHIKKODE",A,10,10042
"ZAMORIN'S HSS,TALI,KOZHIKKODE",A,10,10043
"CHENNAMANGALLUR HSS,MUKKAM,KOZHIKKODE",A,10,10044
"FEROOK HSS, FEROKE COLLEGE P O, KOZHIKODE",A,10,10045
"ST JOSEPH'S A I GHSS,KOZHIKKODE",A,10,10046
"MALABAR X'IAN COLLEGE HSS,KOZHIKKODE",A,10,10047
"SAVIO HSS,DEVAGIRY,KOZHIKKODE",A,10,10048
"SRM HSS,KALLAI,KOZHIKKODE",A,10,10049
"JDT ISLAM HSS,KOZHIKKODE",A,10,10050
"CALICUT GIRLS HSS, KOZHIKKODE",A,10,10051
"MM VOCATIONAL VHSS, KOZHIKKODE",A,10,10052
"MIM  HSS,PERODE,KOZHIKKODE",A,10,10053
"MEMUNDA HSS,VILIAPPALLI,KOZHIKKODE",A,10,10054
"IRINGANNUR HSS,IRINGANNUR,KOZHIKKODE",A,10,10055
"ST JOSEPH'S HSS, KODANCHERY, KOZHIKKODE",A,10,10056
"SACRED HEART HSS, THIRUVAMPADI, KOZHIKKODE",A,10,10057
"UMBICHI HAJI HSS,CHALIYAM,KOZHIKKODE",A,10,10058
"CALICUT SCHOOL FOR HANDICAPPED,KULATHUR",A,10,10059
"PALORA HSS,ULIYERY,KOZHIKKODE",A,10,10060
"THIRUVANGOOR HSS,KOILANDY,KOZHIKKODE",A,10,10061
"ST GEORGE HSS,KULATHUVAYAL,KOZHIKKODE",A,10,10062
"KUNNAMANGALAM HSS,KUNJIMANGALAM,KOZHIKKODE",A,10,10063
"HIDAYATHUL ISLAM HSS,KOZHIKKODE",A,10,10064
"AKKR HSS FOR GIRLS,CHELLANNUR,KOZHIKKODE",A,10,10065
"PROVIDENCE HSS FOR GIRLS , KOZHIKKODE-2",A,10,10066
"MOHAMMED ALI JOHA HSS,ELETTIL,KOZHIKKODE",A,10,10067
"VATTOLI NATIONAL HSS,VATTOLI,KOZHIKKODE",A,10,10068
"SALAFI HSS, MEPPAYUR",U,10,10069
"PRESENTATION HSS, CHEVAYUR",U,10,10070
"SREE NARAYANA HSS, VADAKARA",U,10,10071
"VANERENI EM GHSS, FAROOK",U,10,10072
"CALICUT ISLAMIC HSS, MATHARA",U,10,10073
"CHINMAYA VIDYALAYA HSS,  NELLIKODE",U,10,10074
"KMO HSS, KODUVALLY",U,10,10075
"KUTTAMBOORE HSS, PUNNASSEERY, NARIKKUNNU",U,10,10076
"CHACKALACKAL HSS, PADANILAM, MADAVOOR, KOZHIKODE",U,10,10077
"MUM HSS, VADAKARA",U,10,10078
"ILAHIYA HSS, KAPPADU",U,10,10079
"KPES HSS, KAYAKKODI",U,10,10080
"SH HSS, KOZHIKODE",U,10,10081
"SHRI GUJARATHI VIDYALAYA HSS, KOZIKODE",U,10,10082
"CRESENT HSS, VANIMEL, KODIYURA",U,10,10083
"NSS  HSS, MEENCHANTHA",U,10,10084
"JDT ISLAM HSS, MARYKUNNU",U,10,10085
"ISLAMIC ACADEMY ENGLISH HSS, KOTTAKKAL, IRINGAL",U,10,10086
"KM HSS, IRINJAL, KOTTAKKAL",U,10,10087
"AUXILIAM NAVA JYOTHI HSS , KUNNAMANGALAM",U,10,10088
"PTM HSS, KODIYATHOOR, MUKKAM",U,10,10089
"MKHMMO HSS, MANNASSERY, MUKKAM",U,10,10090
"SIA COLLEGE HSS, UMMATHUR, PARAKKADAVU",U,10,10091
"TECHNICAL HSS, KODUVALLY, NEAR PANCHAYAT , COMMUNITY HALL",T,10,10092
"GOVT. BOYS HSS, KOYILANDY, KOZHIKODE",G,10,10093
"GOVT. HSS, PUTHUPPADY, KOZHIKODE",G,10,10094
"GOVT. HSS, THAMARASSERY, KOZHIKODE",G,10,10095
"GOVT. GIRLS HSS, MADAPPALLY, KOZHIKODE",G,10,10096
"GOVT. HSS, AZCHAVATTOM, KOZHIKODE",G,10,10097
"GOVT. VHSS, KUTTICHIRA, KOZHIKODE",G,10,10098
"GOVT. HSS, NARIKUNI, KOZHIKODE",G,10,10099
"GOVT. HSS, PAYAMBRA, KUNNAMANGALAM, KOZHIKODE",G,10,10100
"GOVT. HSS, KARUVAMPOYIL, KOZHIKODE",G,10,10101
"GOVT. HSS, KAKKODY, MAKKODA P.O., KOZHIKODE",G,10,10102
"GOVT. HSS, PANNUR, KOZHIKODE",G,10,10103
"GOVT. HSS, SIVAPURAM, KOZHIKODE, KARIYATHANKAVU P.O.",G,10,10104
"GOVT. ACHUTHAN GIRLS HSS, CALICUT, CHALAPPURAM, KOZHIKODE",G,10,10105
"GOVT. KALLAI GANAPATHY  HSS, KALLAI P.O. KOZHIKODE",G,10,10106
"GOVT. NGO QUARTERS HSS, KOZHIKODE",G,10,10107
"GOVT. VHSS, ATHOLI, KOZHIKODE",G,10,10108
"NEELESWARAM GOVT. HSS, KOZHIKODE",G,10,10109
"GOVT. HSS, PERINGALAM, KUNNAMANGALAM, KOZHIKODE",G,10,10110
"GOVT. FISHERIES HSS, PUTHIYAPPA, ELANTHOOR, KOZHIK",G,10,10111
"GOVT. GANAPATH HSS, FEROKE, KOZHIKODE",G,10,10112
"GOVT. HSS, AVALA, KUTTOTH, MEPPAYUR , KOZHIKODE",G,10,10113
"MANIYOOR PANCHAYATH HSS, MANIYOOR, PALAYATNADA , KOZHIKODE",G,10,10114
"NEDUVANNUR GOVT. HSS, NEDUVANNUR, KOZHIKODE",G,10,10115
"GOVT. HSS, AVITTANALLUR, KOZHIKODE",G,10,10116
"GOVT. HSS, CHERUVANNUR, KOLATHARA P.O., KOZHIKODE",G,10,10117
"SN TRUST HSS, CHELANNUR, KANNANKARA P.O., KOZHIKODE",A,10,10119
"TECHNICAL HSS, IHRD, CHUNGAM, THAMARASSERY, KOZHIKODE",T,10,10120
"MKHMMO HSS FOR GIRLS, MOKKOM, KOZHIKODE",U,10,10123
"M.J. HSS, VILLIAPPALLY P.O., VATAKARA,, KOZHIKODE",U,10,10124
"MGM HSS, ENGAPUZHA, PUDUPPADI, KOZHIKODE",U,10,10125
"TECHNICAL HSS, THIRUTHIYAD, KOZHIKODE, (1st YEAR ONLY)",U,10,10126
"SWAMI BODHANANDA HSS, PERUMANNA, KOZHIKODE",U,10,10128
"MARKAZ ENGLISH MEDIUM HSS, KARANTHUR, KOZHIKODE",U,10,10129
"IPC HSS, PAYYOLI, KOZHIKODE",U,10,10130
"D.H.E.M. HSS, NADAPURAM,, KOZHIKODE",U,10,10131
"JDT ISLAM IQRAA HSS, VELLIMADUKUNNY, KOZHIKODE.",U,10,10132
"GHSS PERINGOLAM, PERINGOLAM, KOZHIKODE, [FIRST YR ONLY]",G,10,10133
"GHSS NAYARKUZHI, NAYARKUZHI, KOZHIKODE, [FIRST YR ONLY]",G,10,10134
"GHSS PRAMBIL, PRAMBIL, KOZHIKODE, [FIRST YR ONLY]",G,10,10135
"GHSS IRINGALLUR, IRINGALLUR, KOZHIKODE, [FIRST YR ONLY]",G,10,10136
"GHSS KUNDAUPARAMBU, IDAKKAD, KOZHIKODE, [FIRST YR ONLY]",G,10,10137
"GHSS KARAPPARAMBU, KARAPPARAMBU, KOZHIKODE, [FIRST YR ONLY]",G,10,10138
"GBHSS PARAYANCHERRY, PARAYANCHERRY, KOZHIKODE, [FIRST YR ONLY]",G,10,10139
"GGHSS PUTHIYARA, PUTHIYARA, PALAKKAD, [FIRST YR ONLY]",G,10,10140
"GOVT.VHSS, MEENCHANDA, KOZHIKODE, SUB CENTRE OF 10106",G,10,10141
"GOVT GHSS,MALAPPURAM,MALAPPURAM",G,11,11001
"GOVT HSS, PANDIKKAD, MALAPPURAM",G,11,11002
"GOVT  MHSS, PERINTHALMANNA, MALAPPURAM",G,11,11003
"DEVDHAR GOVT HSS,THANUR,MALAPPUARM",G,11,11004
"GOVT BOYS HSS,TIRUR,TIRUR P O, MALAPPURAM",G,11,11005
"GOVT HSS,THIRURANGADI,MALAPPURAM",G,11,11006
"GOVT VMC HSS,WANDOOR,MALAPPURAM",G,11,11007
"GOVT HSS,PULLENGODE,MALAPPPUARM",G,11,11008
"GOVT HSS,MUTHEDATHU,MALAPPUARM",G,11,11009
"GOVT BOYS HSS,MANJERY,MALAPPURAM",G,11,11010
"GOVT RAJAH'S HSS, KOTTAKKAL, MALAPPUARAM",G,11,11011
"GOVT HSS, KOKKUR, MALAPPURAM",G,11,11012
"GOVT HSS,VAZHAKKAD,MALAPPURAM",G,11,11013
"GOVT HSS,KUNNAKKAVU,MALAPPURAM",G,11,11014
"GOVT HSS,THIRUVALI,MALAPPURAM",G,11,11015
"GOVT HSS,PULAMANTHOLE,MALAPPURAM",G,11,11016
"GOVT HSS, POOKKOTTUMPADAM, MALAPPURAM",G,11,11017
"GOVT HSS, MARANCHERY, MALAPPURAM",G,11,11018
"GOVT HSS,AREACODE,MALAPPURAM",G,11,11019
"GOVT MODEL HSS,CALICUT UNIVERSITY,MALAPPURAM",G,11,11020
"GOVT HSS, EDAPPAL, MALAPPURAM",G,11,11021
"GOVT HSS,OTHUKKUNGAL,MALAPPURAM",G,11,11022
"GOVT HSS,KOTTAPPURAM,MALAPPURAM",G,11,11023
"GOVT HSS,MANKADA,MALAPPURAM",G,11,11024
"GOVT HSS,KUZHIMANNA,MALAPPURAM",G,11,11025
"GOVT GIRLS HSS,MANJERY,MALAPPURAM",G,11,11026
"GOVT HSS, KARUVARAKUNDU, MALAPPURAM",G,11,11027
"GOVT HSS, POOKKOTTOOR, MALAPPURAM",G,11,11028
"GOVT HSS,ANAMANGADU,MALAPPURAM",G,11,11029
"GOVT MANAVEDAN HSS, NILAMBUR,MALAPPURAM",G,11,11030
"GOVT HSS,PANG,MALAPPURAM",G,11,11031
"GOVT HSS,KATTILANGADI,MALAPPURAM",G,11,11032
"GOVT HSS,KADANCHERY,MALAPPURAM",G,11,11033
"GOVT HSS,KUTTIPURAM,MALAPPURAM",G,11,11034
"PCN GHSS, MOOKKUTHALA, MALAPPURAM",G,11,11035
"GOVT HSS,VETTATHUR,MALAPPURAM",G,11,11036
"MMM HSS,KUTTAI,MALAPPURAM",A,11,11037
"IKT HSS, CHERUKULAMBA, MALAPPURAM",A,11,11038
"MSM HSS,KALLINGALPARAMBA,MALAPPURAM",A,11,11039
"S V HSS,PALEMED,MALAPPURAM",A,11,11040
"NNM HSS,CHELAMBRA,MALAPPURAM",A,11,11041
"NIRMALA HSS, ERUMAMUDNDA, MALAPPURAM",A,11,11042
"VALANCHERY HSS, MALAPPURAM",A,11,11043
"NM HSS,THIRUNAVAYA,MALAPPURAM",A,11,11044
"ST MARY'S HSS,PARIYAPURAM,MALAPPURAM",A,11,11045
"DU HSS,THOOTHA ,MALAPPURAM",A,11,11046
"MV HSS,ARIYALLUR,MALAPPURAM",A,11,11047
"KM HSS,KUTTOOR NORTH, MALAPPURAM",A,11,11048
"CB HSS,VALLIKKUNNU,MALAPPURAM",A,11,11049
"HMY HSS,MANJERY,MALAPPURAM",A,11,11050
"EMEA HSS,KONDOTTY,MALAPPURAM",A,11,11051
"MI HSS,PONNANI,MALAPPURAM",A,11,11052
"DH ORPHANAGE HSS,EDAPPAL,MALAPPURAM",A,11,11053
"ORIENTAL HSS,THIRURANGADI,MALAPPURAM",A,11,11054
"SS HSS, MOORKANAD, URANGATTIRI P O, MALAPPURAM",A,11,11055
"MI HSS FOR GIRLS, PUDUPPONNANI,",A,11,11056
"PPM HSS,KOTTUKKARA,MALAPPURAM",A,11,11057
"PMSAPT HSS, KAKKOVE, MALAPPURAM",A,11,11058
"PPTMY HSS VENGARA,CHEROOR,MALAPPURAM",A,11,11059
"SNM HSS,PARAPPANANGADI,MALAPPURAM",A,11,11060
"PTM HSS,THAZHEKKODE,MALAPPURAM",A,11,11061
"PKMM HSS,EDARIKKODE,MALAPPURAM",A,11,11062
"SSM HSS, THEYYALINKAL, MALAPPURAM",A,11,11063
"VPK MM HSS,PUTHUR,PALLIKKAL,MALAPPURAM",A,11,11064
"CATHOLICATE HSS,POTHUKAL,MALAPPURAM",A,11,11065
"VHM HSS,MORAYOOR,MALAPPURAM",A,11,11066
"BROTHER'S HSS,MAVANADIYOOR,MALAPPURAM",A,11,11067
"BYK VHSS,VALAVANNUR,MALAPPURAM",A,11,11068
"ST GEMMA'S GIRLS HSS,MALAPPUARM",A,11,11069
"MSP HSS,MALAPPURAM,MALAPPURAM",A,11,11070
"PANTHALLOOR HSS,KADAMODE,MALAPPURAM",A,11,11071
"MES HSS,PONNANI,TIRUR,MALAPPURAM",A,11,11072
"MES HSS,MAMPAD,MALAPPURAM",A,11,11073
"MARTHOMA HSS,CHUNGATHARA,MALAPPURAM",A,11,11074
"D.H.R.HSS FOR WOMEN, EDAPPAL, MALAPPURAM",A,11,11075
"A.R.HSS FOR GIRLS, PAVITTAPURAM, MALAPPURAM",A,11,11076
"J.S.R.HSS FOR GIRLS, MANJERI, MALAPPURAM",A,11,11077
"E.M.O.R.GIRLS HSS, PALAD,MALAPPURAM",A,11,11078
"J.N.R. HSS, SALAH NAGAR, MALAPPURAM",A,11,11079
"ASM HSS, VELLIYENCHERRY, (VIA) MANJERI",U,11,11080
"TECHNICAL HSS, VATTAMKULAM, MALAPPURAM",T,11,11081
"TECHNICAL HSS, VAZHAKKAD, MALAPPURAM",T,11,11082
"THSS, PERINTALMANNA",T,11,11083
"MARKEZ HSS, ATHAVANAD, KARTHALA, MALAPPURAM",U,11,11084
"THARAGAN HSS, ANGADIPURAM",U,11,11085
"MPM HSS, CHUNAGATHARA, NILAMPUR",U,11,11086
"ALMANAR HSS, WADIMANAR, RANDATHANI",U,11,11087
"AMS HSS, PAZHAMKULANGARA, THIRUR",U,11,11088
"MAJLIS HSS, VENGAD, VALANCHERY",U,11,11089
"FATHIMA MATHA HSS, POOKAYIL, TIRUR",U,11,11090
"DARUNNAJATH HSS, KARUVARAKKUNDU, (VIA) MANJERI",U,11,11091
"ISLAHIYA EM HSS, DOWN HILL, MALAPPURAM",U,11,11092
"LITTLE FLOWER HSS, NILAMBUR, MALAPPURAM",U,11,11093
"NSS EM HSS, MANJERI, MALAPPURAM",U,11,11094
"CRESCENT HSS, ADAKKAKKUNDU, KALIKKAVU, MALAPPURAM",U,11,11095
"IU HSS, PARAPPUR, KOTTAKKAL, MALAPPURAM",U,11,11096
"KHIDAMATUL ISLAM HSS, EDAKKULAM, THIRUNAVAYA",U,11,11097
"MVM HSS, VALAYAMKULAM, KOKKUR, MALAPPURAM",U,11,11098
"JM HSS, PARNEKKADU, THIRUR",U,11,11099
"CRESCENT RHSS, VELLIMUKKU SOUTH, MALAPPURAM",U,11,11100
"CHERURAL HSS, KURUMBATHUR, ANANTHAVOOR, MALAPPURAM",U,11,11101
"FAROOK EM HSS PARAPPUR, KOTTAKKAL",U,11,11102
"DARUL HIDAYA HSS, EDAPPAL, MALAPPURAM",U,11,11103
"THANGAL'S HSS, VADAKKANGARA",U,11,11104
"PONNANI GIRLS HSS, PONNANI",U,11,11105
"UNITY HSS, WANDOOR",U,11,11106
"PES HSS, PARAPPANADU, NON EXAM CENTRE, CLUBBED TO 11006",U,11,11107
PRESENTATION HSS PERINTHALMANNA,U,11,11108
"FAZPHARI ORPHANAGE HSS, PADINJATTUMURI, KOOTTILANG",U,11,11109
"ST. PAUL'S EM HSS, THENJIPALAM, KOHINOOR",U,11,11110
"NATIONAL HSS, KOLATHOOR, MALAPPURAM",U,11,11111
"KM NSS UNION HSS, ATHALUR",U,11,11112
"NSS K HSS, PUTHOOR, NON EXAM CENTRE, CLUBBED TO 11011",U,11,11113
"S.O HSS, ARECODE",U,11,11114
"RM HSS, MELATTOOR",U,11,11115
"MTI HSS, THALAKADATHUR",U,11,11116
"TECHNICAL HSS, MUTHUVALLUR, KONDOTTY",T,11,11117
"PMSA PTMY HSS, KATTILANGADI, ATHAVANAD, MALAPPURAM",U,11,11118
"GOVT. HSS, CHERIYAMUNDAM, MALAPPURAM",G,11,11120
"GOVT. BOYS HSS, MALAPPURAM",G,11,11121
"GOVT. HSS, IRUMBUZHI, MALAPPURAM",G,11,11122
"GOVT. HSS, PATTIKKAD, MALAPPURAM",G,11,11123
"GOVT. GIRLS HSS, PERINTHALMANNA, MALAPPURAM",G,11,11124
"GOVT. HSS, NIRAMARUTHOOR, MALAPPURAM",G,11,11125
"GOVT. HSS, CHETTIYANKINAR, MALAPPURAM",G,11,11126
"GOVT. HSS, KADUNGAPURAM, PUZHAKKATTIRI, MALAPPURAM",G,11,11127
"GOVT. SEETHI HAJI MEMORIAL HSS, EDAVANNA, MALAPPURAM",G,11,11128
"GOVT. HSS, VELIANCODE, MALAPPURAM",G,11,11129
"GOVT. VHSS, OMANNOOR, CHEEKODE, MALAPPURAM",G,11,11130
"GOVT. VHSS, KIZHUPARAMBA, MALAPPURAM",G,11,11131
"GOVT. VHSS, KONDOTTY, MALAPPURAM",G,11,11132
"GOVT. VHSS, PULLANNOOR, VALLUVAMBRAM, MALAPPURAM",G,11,11133
"GOVT. HSS, PERUVALLUR, MALAPPURAM",G,11,11134
"GOVT. HSS, PURATHOOR, MALAPPURAM",G,11,11135
"GOVT. HSS, EZHUR, MALAPPURAM",G,11,11136
"GOVT. HSS, EDAKKARA, NILAMBOOR, MALAPPURAM",G,11,11137
"GOVT. HSS, ALIPARAMBA, PERINTHALMANNA, MALAPPURAM",G,11,11138
"GOVT. HSS, KAVANUR, ELAYOOR, MALAPPURAM",G,11,11139
"GHSS, NELLIKUTH, MANJERI, MALAPPURAM",G,11,11140
"GOVT. VHSS, ARIMBRA, MALAPPURAM",G,11,11141
"GOVT. GIRLS HSS, B.P.ANGADI, MALAPPURAM",G,11,11142
"GVHSS, PARAVANNA, MALAPPURAM",G,11,11143
"GOVT. HSS, THADATHILPARAMBA, MALAPPURAM",G,11,11144
"GOVT. GIRLS HSS, WANDOOR, MALAPPURAM",G,11,11145
"GOVT. HSS, PORUR, MALAPPURAM",G,11,11146
"GOVT. HSS, TUVVUR, MALAPPURAM",G,11,11147
"GOVT. HSS, PALAPPETTY, MALAPPURAM",G,11,11148
"GOVT. HSS, MANKADA, PALLIPPURAM, MALAPPURAM",G,11,11149
"GOVT. VHSS,KALPAKANCHERRY, MALAPPURAM",G,11,11150
"GOVT. HSS, ERANHIMANGAD, MALAPPURAM",G,11,11151
"GOVT. HSS, IRIMBILIYAM, MALAPPURAM",G,11,11152
"GOVT. VHSS, MAMPAD, MALAPPURAM",G,11,11153
"GOVT. HSS, MATTUMMAL, ATHAVANAD, MALAPPURAM",G,11,11154
"GOVT. VHSS, VENGARA, MALAPPURAM",G,11,11155
"GOVT. GIRLS VHSS, VENGARA, MALAPPURAM",G,11,11156
"GOVT. HSS, VANIYAMBALAM, MALAPPURAM",G,11,11157
"GOVT. HSS, KARAKUNNU, MALAPPURAM",G,11,11158
"GOVT. VHSS, MAKKARAPARAMBA, MALAPPURAM",G,11,11159
"GOVT. HSS, PUTHUPARAMBA, MALAPPURAM",G,11,11160
"GOVT. HSS, CHELARI, MALAPPURAM",G,11,11161
"GOVT. HSS, PERASSANNOOR, MALAPPURAM",G,11,11162
"GOVT. REGIONAL FISHERIES TECHNICAL VHSS, THANUR, M",G,11,11163
"GOVT. HSS, THRIKKAV, PONNANI, MALAPPURAM",G,11,11164
"KELAPPAN MEMORIAL GOVT. VHSS, THAVANNOOR, MALAPPUR",G,11,11165
"MES HSS, IRIMBILIYAM, MALAPPURAM",A,11,11166
"AL-HUDA HSS, KARIYANKALLU, MALAPPURAM",U,11,11167
"MIC HSS, ATHANIKKAL, VALLUVAMBRAM, MALAPPURAM - 67",U,11,11168
"ISS HSS, EZHUVATHIRUTHY, PONNANI, MALAPPURAM",U,11,11169
"AL-FURQAN ENGLISH HSS, SANTHIVAYAL, MALAPPURAM",U,11,11170
"MA HSS, KODINHI, MALAPPURAM",U,11,11171
"NAJMUL HUDA HSS, KOTTAKKAL, MALAPPURAM",U,11,11172
"NOORUL ISLAMIC HSS, NELLIKUNNU, VELAYAPPURAM, VENG",U,11,11173
"MARKAZU SSAKHAFATHIL ISLAMIYYA HSS, KUNDOOR, MALAP",U,11,11174
"GARDEN VALLEY EM HSS, KUTTIPPALA, MALAPPURAM",U,11,11176
"ANVAR ENGLISH HSS, THIRURKAD, MALAPPURAM",U,11,11177
"NAJATH ISLAMIC CENTRE, PERUVALLUR",U,11,11178
"MAMBAUL HUDA HSS KUZHICHENA,P.O.KANNATTIPADI",U,11,11179
"AL-IHSAN ENGLISH HSS VENGARA,O.K.MURI.P.O",U,11,11180
CRESCENT HSS POTTUR MUDUR.P.O,U,11,11181
"IDEAL ENGLISH HSS KADAKASSERY,AYANKALAM.PO.MALAPPU",U,11,11182
"RAHMATH PUBLIC HSS, PULLUR, KARUVAMBRAM.P.O, MANJE",U,11,11183
"GUIDANCE HSS, KATTUPPARA, CHELAKKAD P.O, NEC CLUBBED TO 11121",U,11,11184
"HSM ENGLISH & MALAYALAM MEDIUM HSS, THANUR, MALAPP",U,11,11185
"AZHAR EM HSS, MARANCHERY, MALAPPURAM, NEC CLUBBED TO 11129",U,11,11186
"WOMEN'S ISLAMIYA COLLEGE HSS, ERIYAD, WANDOOR, MAL",U,11,11187
"RAHMANIYA COLLEGE HSS, MAMPAD, MEMPADAM.P.O, MALAP",U,11,11188
"POOKOYA THANGAL MEMORIAL HSS, VELLILA, MALAPPURAM",U,11,11189
"NATIONAL ENGLISH MEDIUM HSS, WANDINOOR, CHEMMAD, TIRURANGADI, MALAPPURAM",U,11,11190
"HMS HSS, THURACKAL, MANJERI, MALAPPURAM",U,11,11191
"MALABAR ENGLISH HSS, PARAPPUR, KOTTAKKAL, MALAPPUR",U,11,11192
"NATIONAL PUBLIC HSS, KILINAKODE, CHERUR, MALAPPURAM",U,11,11193
"JAMIYA ISLAMIA HSS, MANJERI, MALAPPURAM, (Ist YEAR ONLY)",U,11,11194
"PSMA PTM HSS, VETTICHIRA.P.O, PUNNATHALA, MALAPPUR",U,11,11195
"IET HSS, MARAVANTHA, KAVANCHERY.P.O, MALAPPURAM",U,11,11196
"ISLAMIYA COLLEGE HSS, SANTHAPURAM, PUTTIKAD, MALAP",U,11,11197
"CRESCENT HSS, ADAKKAKUNDU, MALAPPURAM",U,11,11198
"EDAVANNA JAMIA HSS, EDAVANNA, MALAPPURAM",U,11,11199
"IDEAL HSS, DHARMAGIRI, CHELAKKAD, MALAPPURAM",U,11,11200
"HI ORPHANAGE HSS, OLAVATTUR, MALAPPURAM",U,11,11201
"GOVT HSS, KANIYAMBETTA, WAYANAD",G,12,12001
"GOVT HSS, MENANGADI, WAYANAD",G,12,12002
"DR. AMBEDKAR M.M. HSS, NALLOORNAD, WAYANAD",G,12,12003
"GOVT HSS, PANAMARAM, WAYANAD",G,12,12004
"GOVT HSS, THARIODE, WAYANAD",G,12,12005
"GOVT HSS, THALAPOYA, WAYANAD",G,12,12006
"GOVT HSS, VELLAMUNDA, WAYANAD",G,12,12007
"GOVT HSS, PADINJARATHARA, WAYANAD",G,12,12008
"GOVT HSS, CHEERAL, SULTHAN BATHERY, WAYANAD",G,12,12009
"GHSS, MEPPADI, WAYANAD",G,12,12010
"GV HSS, MANANTHAVADI, WAYANAD",G,12,12011
"GOVT HSS, VALAT, WAYANAD",G,12,12012
"GOVT VHSS, AMBALAVAYAL, WAYANAD",G,12,12013
"ST.MARY'S HSS, MULLENKOLLY P.O., WAYANAD",A,12,12014
"ST. CATHERINE'S HSS, PAYYAMPALLY, WAYANAD",A,12,12015
"VIJAYA HSS, PULPALLY, WAYANAD",A,12,12016
"W.O.HSS, PINANGODE, WAYANAD",A,12,12017
"SREE NARAYANA HSS, POOTHADI, WAYANAD",A,12,12018
"ST. JOSEPH'S  GIRLS HSS, MEPADI, WAYANAD",A,12,12019
"S K M J HSS, KALPETTA NORTH, WAYANAD",A,12,12020
"JAYASREE HSS , KULAVAYAL, WAYANAD",A,12,12021
